SNOMEDCT|1.0
NDFRT|0.9972067039106145
ICD9CM|0.994413407821229
MEDDRA|0.9916201117318436
NCIT|0.9888268156424581
RXNORM|0.9860335195530726
MA|0.9832402234636871
LOINC|0.9804469273743017
OBI|0.9776536312849162
OMIM|0.9748603351955307
EFO|0.9720670391061452
DOID|0.9692737430167597
ENVO|0.9664804469273743
CPT|0.9636871508379888
FB-DV|0.9608938547486033
RADLEX|0.9581005586592178
EDAM|0.9553072625698324
RCD|0.952513966480447
CTCAE|0.9497206703910615
HP|0.946927374301676
CL|0.9441340782122905
MESH|0.9413407821229051
PAE|0.9385474860335196
PPIO|0.9357541899441341
UBERON|0.9329608938547486
NDDF|0.9301675977653632
FAO|0.9273743016759777
NCBITAXON|0.9245810055865922
AAO|0.9217877094972067
ICPC|0.9189944134078212
PSIMOD|0.9162011173184358
FMA|0.9134078212290503
ICD10|0.9106145251396648
ABA-AMB|0.9078212290502793
CHEBI|0.9050279329608939
TAO|0.9022346368715084
VIVO|0.8994413407821229
ICF|0.8966480446927374
DERMLEX|0.8938547486033519
ZFA|0.8910614525139665
COSTART|0.888268156424581
FB-BT|0.8854748603351955
HL7|0.88268156424581
IDOMAL|0.8798882681564246
PATO|0.8770949720670391
BTO|0.8743016759776536
MS|0.8715083798882681
BRO|0.8687150837988826
UO|0.8659217877094972
TEDDY|0.8631284916201117
CPTH|0.8603351955307262
NPO|0.8575418994413408
OCRE|0.8547486033519553
IDO|0.8519553072625698
SAO|0.8491620111731844
nil|0.8463687150837989
NIFSTD|0.8435754189944134
GO|0.840782122905028
TTO|0.8379888268156425
ICD10CM|0.835195530726257
OntoOrpha|0.8324022346368716
KISAO|0.8296089385474861
CPRO|0.8268156424581006
ICD10PCS|0.8240223463687151
OGMD|0.8212290502793296
WHO-ART|0.8184357541899441
SWO|0.8156424581005587
NBO|0.8128491620111732
BAO|0.8100558659217877
BT|0.8072625698324023
ICNP|0.8044692737430168
ZEA|0.8016759776536313
NATPRO|0.7988826815642458
CCO|0.7960893854748603
CPO|0.7932960893854748
GAZ|0.7905027932960894
PW|0.7877094972067039
MO|0.7849162011173184
SO|0.782122905027933
CARELEX|0.7793296089385475
MDDB|0.776536312849162
GALEN|0.7737430167597765
BIOMODELS|0.770949720670391
PTRANS|0.7681564245810055
RNAO|0.7653631284916201
BIRNLEX|0.7625698324022346
RH-MESH|0.7597765363128491
SDO|0.7569832402234637
PO|0.7541899441340782
VHOG|0.7513966480446927
AMINO-ACID|0.7486033519553073
BFO|0.7458100558659218
I2B2-LOINC|0.7430167597765363
MPATH|0.7402234636871509
MP|0.7374301675977654
MEDLINEPLUS|0.7346368715083799
SPD|0.7318435754189945
PHARE|0.729050279329609
VO|0.7262569832402235
ECO|0.723463687150838
PECO|0.7206703910614525
SIO|0.717877094972067
HCPCS|0.7150837988826816
NEOMARK3|0.7122905027932961
REX|0.7094972067039106
UCSFICD910CM|0.7067039106145252
VANDF|0.7039106145251397
FBbi|0.7011173184357542
MFOEM|0.6983240223463687
EXO|0.6955307262569832
TEO|0.6927374301675977
PATHLEX|0.6899441340782123
ECG|0.6871508379888268
HLTHINDCTRS|0.6843575418994414
HAO|0.6815642458100559
OGMS|0.6787709497206704
PTO|0.6759776536312849
PMA|0.6731843575418994
SOY|0.6703910614525139
SYN|0.6675977653631284
AERO|0.664804469273743
CANCO|0.6620111731843575
CLO|0.6592178770949721
HUGO|0.6564245810055866
PEDTERM|0.6536312849162011
PROPREO|0.6508379888268156
SWEET|0.6480446927374302
XEO|0.6452513966480447
ADW|0.6424581005586592
CCONT|0.6396648044692738
CMO|0.6368715083798883
CRISP|0.6340782122905029
ERO|0.6312849162011174
EMO|0.6284916201117319
IEV|0.6256983240223464
FHHO|0.6229050279329609
FB-CV|0.6201117318435754
GEOSPECIES|0.6173184357541899
MEGO|0.6145251396648045
XAO|0.611731843575419
ATMO|0.6089385474860336
WB-BT|0.6061452513966481
ACGT-MO|0.6033519553072626
IDODEN|0.6005586592178771
DDANAT|0.5977653631284916
FDA-MEDDEVICE|0.5949720670391061
FYPO|0.5921787709497206
IAO|0.5893854748603352
IMR|0.5865921787709497
DDI|0.5837988826815643
PSDS|0.5810055865921788
PRO-ONT|0.5782122905027933
SEP|0.5754189944134078
JERM|0.5726256983240223
TADS|0.5698324022346368
CARO|0.5670391061452513
DC-CL|0.5642458100558659
FB-SP|0.5614525139664804
GO-EXT|0.558659217877095
MAT|0.5558659217877095
MIXSCV|0.553072625698324
PDQ|0.5502793296089385
QIBO|0.547486033519553
ROLEO|0.5446927374301676
SOPHARM|0.541899441340782
ZIP3|0.5391061452513967
OAE|0.5363128491620112
AI-RHEUM|0.5335195530726258
ATO|0.5307262569832403
AEO|0.5279329608938548
ATC|0.5251396648044693
APO|0.5223463687150838
BILA|0.5195530726256983
ONTOKBCF|0.5167597765363128
BCO|0.5139664804469274
OBIWS|0.5111731843575419
BP|0.5083798882681565
BP-METADATA|0.505586592178771
BHO|0.5027932960893855
ICD11-BODYSYSTEM|0.5
BDO|0.4972067039106145
BCGO|0.494413407821229
MCBCC|0.4916201117318436
IDOBRU|0.4888268156424581
WB-LS|0.4860335195530726
WB-PHENOTYPE|0.4832402234636871
EP|0.4804469273743017
CBO|0.4776536312849162
MCCL|0.4748603351955307
GRO-CPD|0.4720670391061452
GRO-CPGA|0.4692737430167597
CTX|0.46648044692737434
CHEMINF|0.46368715083798884
CLIN-EVAL|0.46089385474860334
CAO|0.45810055865921784
COGAT|0.45530726256983245
COGPO|0.45251396648044695
CDAO|0.44972067039106145
CNO|0.44692737430167595
HIMC-CPT|0.44413407821229045
CO|0.44134078212290506
DWC|0.43854748603351956
DWC-TEST|0.43575418994413406
DIAGONT|0.43296089385474856
EPILONT|0.4301675977653632
CTONT|0.4273743016759777
EVOC|0.4245810055865922
XCO|0.4217877094972067
IFAR|0.4189944134078212
GCC|0.4162011173184358
GEXO|0.4134078212290503
GRO|0.4106145251396648
GFO|0.4078212290502793
GFO-BIO|0.4050279329608939
GENETRIAL|0.4022346368715084
GENE-CDS|0.3994413407821229
GLYCO|0.3966480446927374
GPI|0.3938547486033519
HC|0.3910614525139665
HCPCS-HIMC|0.388268156424581
ELIXHAUSER|0.3854748603351955
CLINIC|0.38268156424581
CMS|0.3798882681564246
CPT-KM|0.3770949720670391
DEMOGRAPH|0.3743016759776536
UCSFEPIC|0.3715083798882681
GLOB|0.36871508379888274
ICD9CM-KM|0.36592178770949724
UCSFICU|0.36312849162011174
MEDABBS|0.36033519553072624
NHDS|0.35754189944134074
USSOC|0.35474860335195535
UCSFORTHO|0.35195530726256985
OSHPD|0.34916201117318435
HOM-TEST|0.34636871508379885
UCSFXPLANT|0.34357541899441346
EPICMEDS|0.34078212290502796
HOMERUN|0.33798882681564246
HPIO|0.33519553072625696
EHDAA|0.33240223463687146
EHDAA2|0.3296089385474861
EHDA|0.3268156424581006
HINO|0.3240223463687151
I2B2-PATVISDIM|0.3212290502793296
ICDO3|0.3184357541899442
ICD09|0.3156424581005587
ICD0|0.3128491620111732
ICPC2P|0.3100558659217877
ICPS|0.3072625698324022
IMGT-ONTOLOGY|0.3044692737430168
IMMDIS|0.3016759776536313
FLU|0.2988826815642458
CONSENT-ONT|0.2960893854748603
INO|0.2932960893854749
IXNO|0.2905027932960894
ICECI|0.2877094972067039
LSM|0.2849162011173184
LIPRO|0.2821229050279329
LHN|0.2793296089385475
MHC|0.276536312849162
MMO|0.2737430167597765
MFO|0.270949720670391
MDCDRG|0.26815642458100564
MF|0.26536312849162014
MEO|0.26256983240223464
MCCV|0.25977653631284914
MPO|0.25698324022346364
MIRNAO|0.25418994413407825
TGMA|0.25139664804469275
MIRO|0.24860335195530725
MEDO|0.24581005586592175
EMAP|0.24301675977653636
